study_minutes,workout_minutes,entertainment_minutes,scrolling_minutes,sleep_minutes,mood,label
23,11,40,23,369,Tired,Leisure
14,77,214,86,358,Neutral,Leisure
108,3,103,53,334,Tired,Leisure
109,45,143,130,354,Energetic,Leisure
89,41,50,120,325,Sad,Leisure
20,81,81,130,367,Energetic,Leisure
115,8,0,166,318,Happy,Leisure
138,81,94,168,388,Happy,Leisure
114,10,215,118,396,Sad,Leisure
73,1,81,132,311,Neutral,Leisure
152,77,7,117,312,Sad,Productive
20,8,4,88,317,Happy,Leisure
99,33,168,170,383,Sad,Leisure
62,59,51,130,312,Happy,Leisure
4,7,202,141,383,Sad,Leisure
123,2,186,170,322,Tired,Leisure
28,50,176,60,323,Sad,Leisure
33,33,174,107,323,Sad,Leisure
156,30,84,22,376,Energetic,Productive
137,10,141,98,476,Happy,Leisure
148,2,95,158,408,Neutral,Leisure
114,90,192,141,480,Energetic,Leisure
2,57,60,102,370,Happy,Leisure
98,53,105,2,429,Sad,Productive
128,50,4,180,337,Sad,Leisure
50,17,104,99,404,Neutral,Leisure
164,80,146,34,477,Sad,Productive
10,73,39,169,367,Energetic,Leisure
111,53,236,146,305,Energetic,Leisure
97,79,48,63,378,Tired,Productive
88,66,149,111,440,Happy,Leisure
23,6,92,10,399,Energetic,Leisure
77,75,224,118,416,Happy,Leisure
14,62,116,139,333,Sad,Leisure
61,78,80,106,412,Neutral,Leisure
149,43,193,143,300,Neutral,Leisure
150,20,232,65,472,Happy,Leisure
46,83,77,144,412,Tired,Leisure
149,47,124,38,445,Tired,Productive
9,25,179,158,411,Tired,Leisure
130,72,200,65,431,Energetic,Leisure
98,53,155,39,474,Sad,Leisure
96,60,10,31,466,Neutral,Productive
153,29,178,63,440,Sad,Leisure
52,13,89,137,460,Tired,Leisure
32,90,217,76,330,Energetic,Leisure
107,89,177,74,368,Sad,Leisure
105,39,211,83,303,Happy,Leisure
18,61,200,1,462,Energetic,Leisure
125,0,25,81,476,Happy,Productive
2,78,80,105,358,Tired,Leisure
135,48,79,175,356,Neutral,Leisure
143,18,206,155,300,Happy,Leisure
115,5,70,61,366,Tired,Leisure
110,19,108,117,452,Neutral,Leisure
3,81,14,103,452,Energetic,Leisure
82,52,11,141,467,Happy,Leisure
174,67,203,130,377,Happy,Leisure
27,35,75,130,414,Sad,Leisure
153,77,178,161,304,Energetic,Leisure
157,5,210,172,410,Energetic,Leisure
47,59,64,169,327,Energetic,Leisure
36,81,133,98,469,Sad,Leisure
73,86,239,136,359,Energetic,Leisure
169,87,202,149,407,Sad,Leisure
135,57,105,38,400,Tired,Productive
133,89,199,40,324,Tired,Leisure
96,15,90,127,308,Happy,Leisure
45,27,224,64,377,Neutral,Leisure
114,51,132,30,461,Energetic,Productive
72,5,47,83,312,Neutral,Leisure
74,69,163,126,389,Sad,Leisure
118,48,200,104,449,Tired,Leisure
2,4,123,6,301,Neutral,Leisure
5,61,139,31,465,Happy,Leisure
3,21,188,132,407,Neutral,Leisure
8,4,237,119,409,Tired,Leisure
81,10,37,11,388,Happy,Productive
129,37,74,42,369,Sad,Productive
1,38,203,64,340,Sad,Leisure
77,77,66,73,358,Neutral,Productive
154,26,2,168,350,Happy,Productive
51,22,153,42,385,Happy,Leisure
87,23,158,158,311,Sad,Leisure
86,39,66,140,357,Happy,Leisure
122,77,58,149,405,Happy,Leisure
105,22,200,134,365,Neutral,Leisure
150,90,19,85,390,Sad,Productive
103,39,63,51,454,Energetic,Productive
162,43,65,45,382,Happy,Productive
4,3,0,176,341,Happy,Leisure
1,23,121,99,408,Sad,Leisure
59,85,27,161,424,Tired,Leisure
112,28,61,142,340,Energetic,Leisure
179,1,162,45,398,Neutral,Leisure
167,83,125,111,415,Tired,Productive
3,11,239,119,306,Energetic,Leisure
106,85,103,126,360,Tired,Leisure
133,26,16,120,391,Energetic,Productive
131,8,174,62,467,Happy,Leisure
89,59,141,70,355,Happy,Leisure
26,0,73,104,315,Sad,Leisure
121,51,26,111,432,Neutral,Productive
142,46,220,176,411,Tired,Leisure
66,83,119,58,308,Sad,Leisure
17,10,28,29,379,Energetic,Leisure
171,32,201,23,428,Neutral,Leisure
156,4,158,54,401,Sad,Leisure
14,72,11,8,427,Energetic,Productive
142,2,237,7,389,Energetic,Leisure
160,1,154,112,316,Energetic,Leisure
145,68,156,76,322,Energetic,Leisure
52,80,225,103,386,Energetic,Leisure
161,90,70,22,353,Sad,Productive
124,34,240,43,306,Tired,Leisure
68,21,18,29,468,Tired,Productive
120,86,110,143,379,Happy,Leisure
168,22,226,98,419,Sad,Leisure
121,83,54,69,301,Neutral,Productive
152,77,43,11,406,Tired,Productive
172,31,9,57,327,Sad,Productive
174,79,215,25,370,Tired,Productive
152,67,26,39,391,Tired,Productive
0,78,201,110,337,Tired,Leisure
33,29,82,119,349,Happy,Leisure
79,0,25,115,362,Energetic,Leisure
147,45,155,119,379,Sad,Leisure
44,19,206,42,451,Tired,Leisure
49,69,67,39,370,Happy,Productive
162,59,51,61,355,Neutral,Productive
45,87,33,147,426,Tired,Leisure
92,47,65,151,472,Happy,Leisure
81,14,223,29,301,Neutral,Leisure
50,53,116,28,465,Neutral,Leisure
99,0,80,1,457,Sad,Productive
150,28,46,45,417,Energetic,Productive
93,31,82,68,336,Sad,Leisure
27,85,193,37,465,Tired,Leisure
138,71,158,59,455,Sad,Leisure
175,41,173,122,306,Energetic,Leisure
125,4,1,54,320,Tired,Productive
159,54,61,44,451,Sad,Productive
91,36,6,134,463,Tired,Leisure
180,67,176,37,338,Happy,Productive
18,53,168,57,473,Energetic,Leisure
83,69,116,163,394,Sad,Leisure
10,39,26,176,429,Sad,Leisure
37,20,21,172,356,Tired,Leisure
177,69,23,30,302,Energetic,Productive
146,34,75,4,373,Happy,Productive
157,70,157,91,379,Neutral,Leisure
72,87,231,26,457,Energetic,Leisure
10,81,207,141,405,Sad,Leisure
29,76,114,134,308,Sad,Leisure
143,74,28,133,400,Sad,Productive
157,76,8,59,424,Happy,Productive
90,46,147,161,313,Neutral,Leisure
39,19,198,129,325,Neutral,Leisure
45,87,227,79,304,Neutral,Leisure
137,9,3,47,467,Happy,Productive
123,83,122,136,429,Happy,Leisure
12,40,180,142,324,Sad,Leisure
43,37,22,120,411,Tired,Leisure
56,10,125,19,451,Tired,Leisure
82,12,189,110,380,Sad,Leisure
16,53,167,168,360,Energetic,Leisure
4,69,149,20,431,Energetic,Leisure
16,12,159,51,428,Tired,Leisure
164,33,126,141,347,Neutral,Leisure
170,38,230,151,325,Neutral,Leisure
115,15,173,48,323,Energetic,Leisure
176,74,202,146,346,Tired,Leisure
79,69,84,141,347,Neutral,Leisure
14,45,41,105,413,Tired,Leisure
22,85,49,100,394,Neutral,Leisure
137,70,217,169,360,Energetic,Leisure
107,66,31,60,435,Energetic,Productive
147,28,102,116,409,Happy,Leisure
76,47,124,78,330,Sad,Leisure
31,79,206,35,305,Energetic,Leisure
41,15,233,121,316,Energetic,Leisure
82,77,176,178,302,Energetic,Leisure
91,83,20,128,350,Tired,Productive
56,49,7,178,476,Neutral,Leisure
113,85,6,160,320,Sad,Productive
22,58,126,76,450,Happy,Leisure
12,67,130,79,330,Happy,Leisure
76,54,113,48,352,Tired,Leisure
101,3,89,16,331,Neutral,Leisure
64,45,62,151,324,Sad,Leisure
98,20,170,70,430,Tired,Leisure
13,42,160,77,303,Tired,Leisure
144,7,153,141,328,Energetic,Leisure
38,77,186,171,429,Happy,Leisure
37,69,197,74,390,Neutral,Leisure
36,35,115,45,446,Energetic,Leisure
43,56,142,36,398,Energetic,Leisure
150,63,205,86,458,Energetic,Leisure
30,46,98,97,450,Energetic,Leisure
146,49,235,30,346,Energetic,Leisure
101,32,97,92,433,Happy,Leisure
171,84,111,6,358,Neutral,Productive
37,30,217,93,383,Happy,Leisure
139,29,22,103,450,Energetic,Productive
180,67,101,117,467,Neutral,Productive
151,54,203,92,347,Tired,Leisure
126,31,98,129,446,Sad,Leisure
10,85,23,134,325,Neutral,Leisure
21,15,125,20,455,Sad,Leisure
136,18,91,30,373,Neutral,Productive
12,42,223,55,408,Neutral,Leisure
115,23,92,104,467,Neutral,Leisure
37,8,89,95,363,Energetic,Leisure
125,57,2,150,376,Sad,Productive
161,53,115,25,476,Tired,Productive
159,66,196,30,305,Energetic,Leisure
90,63,18,159,413,Happy,Leisure
139,56,209,72,382,Happy,Leisure
112,48,174,17,444,Sad,Leisure
179,25,42,132,405,Happy,Productive
130,30,4,105,477,Neutral,Productive
116,3,147,108,370,Neutral,Leisure
28,50,59,58,365,Sad,Leisure
97,19,12,140,341,Happy,Leisure
25,87,188,67,400,Happy,Leisure
170,30,228,152,311,Neutral,Leisure
160,64,166,174,396,Energetic,Leisure
135,62,125,20,388,Sad,Productive
79,51,117,12,475,Happy,Productive
160,15,17,49,336,Neutral,Productive
28,33,222,28,381,Neutral,Leisure
24,68,146,105,397,Sad,Leisure
61,30,157,24,327,Tired,Leisure
20,59,194,122,326,Happy,Leisure
141,48,237,99,355,Sad,Leisure
170,60,152,147,387,Energetic,Leisure
136,25,7,141,459,Neutral,Productive
143,80,206,70,314,Neutral,Leisure
130,46,236,97,363,Sad,Leisure
25,87,138,16,342,Tired,Leisure
10,28,5,159,378,Sad,Leisure
164,33,140,14,424,Happy,Productive
113,56,187,23,423,Happy,Leisure
125,62,164,141,301,Energetic,Leisure
75,11,234,5,461,Sad,Leisure
126,64,121,47,348,Happy,Productive
130,1,23,30,369,Tired,Productive
0,6,5,59,479,Sad,Leisure
136,70,229,39,435,Neutral,Leisure
16,76,11,151,344,Tired,Leisure
100,58,10,131,445,Neutral,Productive
66,84,181,123,322,Energetic,Leisure
88,24,137,118,311,Energetic,Leisure
128,55,98,96,303,Sad,Leisure
138,18,66,1,357,Sad,Productive
8,85,55,68,477,Sad,Leisure
21,21,93,18,356,Energetic,Leisure
9,31,228,118,386,Neutral,Leisure
101,82,160,110,334,Neutral,Leisure
128,1,34,36,350,Energetic,Productive
117,73,177,72,330,Happy,Leisure
79,56,176,41,349,Sad,Leisure
162,34,115,171,416,Energetic,Leisure
147,45,230,4,381,Neutral,Leisure
26,81,132,27,372,Neutral,Leisure
138,9,69,137,420,Sad,Leisure
122,12,156,9,464,Tired,Leisure
91,39,36,119,388,Tired,Leisure
40,81,190,119,320,Neutral,Leisure
151,84,32,141,372,Neutral,Productive
150,67,176,83,421,Happy,Leisure
61,72,35,140,332,Happy,Leisure
18,82,14,148,431,Tired,Leisure
96,59,140,53,328,Happy,Leisure
167,7,38,51,384,Sad,Productive
39,51,93,119,360,Neutral,Leisure
44,31,214,1,403,Sad,Leisure
176,46,122,43,385,Energetic,Productive
49,29,25,159,365,Energetic,Leisure
121,24,106,173,445,Tired,Leisure
96,59,68,71,396,Sad,Productive
55,15,174,111,348,Sad,Leisure
32,62,93,64,359,Energetic,Leisure
144,40,154,36,330,Sad,Leisure
179,16,221,43,469,Energetic,Leisure
55,27,208,50,444,Energetic,Leisure
2,85,120,155,432,Energetic,Leisure
69,62,9,104,379,Sad,Productive
98,72,53,7,371,Energetic,Productive
24,48,240,140,321,Happy,Leisure
143,40,72,84,349,Energetic,Productive
152,17,164,85,435,Sad,Leisure
157,50,20,107,355,Energetic,Productive
180,12,64,44,303,Tired,Productive
60,44,240,105,315,Energetic,Leisure
162,12,100,83,403,Neutral,Leisure
114,43,4,27,354,Energetic,Productive
178,75,170,56,378,Tired,Productive
123,5,183,147,409,Happy,Leisure
85,79,35,29,378,Neutral,Productive
137,57,224,97,334,Happy,Leisure
22,74,183,118,331,Energetic,Leisure
2,19,194,17,336,Sad,Leisure
18,7,160,82,324,Energetic,Leisure
37,40,197,48,397,Sad,Leisure
55,82,51,156,329,Neutral,Leisure
48,72,181,35,464,Energetic,Leisure
58,70,11,43,445,Sad,Productive
176,33,236,1,338,Happy,Leisure
106,56,175,151,423,Tired,Leisure
165,5,183,142,355,Tired,Leisure
59,3,223,14,433,Happy,Leisure
56,49,85,136,422,Energetic,Leisure
48,30,229,7,427,Tired,Leisure
149,83,161,142,302,Sad,Leisure
172,50,135,132,361,Tired,Leisure
65,66,156,62,461,Sad,Leisure
76,22,222,122,310,Neutral,Leisure
15,83,208,67,326,Neutral,Leisure
153,35,120,150,460,Tired,Leisure
89,71,158,148,452,Sad,Leisure
57,85,128,125,426,Neutral,Leisure
132,82,91,114,305,Neutral,Productive
134,35,52,140,395,Sad,Leisure
75,62,146,120,468,Energetic,Leisure
117,49,12,58,383,Tired,Productive
79,47,70,62,364,Energetic,Leisure
60,8,119,115,478,Happy,Leisure
62,88,224,99,426,Sad,Leisure
10,1,164,15,310,Energetic,Leisure
108,89,13,44,428,Tired,Productive
154,25,43,74,349,Energetic,Productive
50,30,157,62,331,Energetic,Leisure
34,62,166,120,447,Sad,Leisure
95,35,47,78,415,Happy,Productive
38,79,109,47,412,Sad,Leisure
114,11,213,171,300,Neutral,Leisure
94,43,114,135,377,Tired,Leisure
25,2,186,155,370,Energetic,Leisure
11,80,151,68,424,Happy,Leisure
165,84,115,46,455,Tired,Productive
103,79,193,41,395,Energetic,Leisure
37,61,73,97,350,Tired,Leisure
45,85,192,46,326,Tired,Leisure
139,0,29,171,444,Sad,Leisure
62,77,79,80,330,Energetic,Leisure
10,35,84,56,465,Neutral,Leisure
50,59,30,107,447,Happy,Leisure
168,82,214,151,391,Neutral,Leisure
142,53,106,70,347,Sad,Productive
155,18,157,54,310,Happy,Leisure
145,17,179,9,422,Energetic,Leisure
171,29,165,39,443,Sad,Leisure
56,74,201,17,321,Neutral,Leisure
29,77,188,34,407,Happy,Leisure
13,82,133,172,425,Sad,Leisure
144,53,41,78,322,Happy,Productive
83,11,228,7,422,Neutral,Leisure
86,74,178,107,459,Happy,Leisure
142,62,150,123,438,Energetic,Leisure
14,8,221,106,450,Neutral,Leisure
153,72,212,11,402,Tired,Productive
85,77,151,139,441,Energetic,Leisure
62,64,186,75,337,Happy,Leisure
95,23,209,42,308,Happy,Leisure
139,58,105,66,359,Energetic,Productive
40,74,235,161,474,Energetic,Leisure
75,72,99,10,446,Energetic,Productive
51,25,118,71,416,Happy,Leisure
126,89,165,80,378,Happy,Leisure
31,49,21,97,334,Tired,Leisure
88,10,35,107,341,Energetic,Leisure
20,0,24,40,331,Energetic,Leisure
121,5,62,165,411,Neutral,Leisure
138,29,101,6,385,Sad,Productive
178,62,27,93,473,Sad,Productive
63,50,180,180,403,Happy,Leisure
14,51,147,30,438,Tired,Leisure
129,81,49,136,349,Neutral,Productive
146,32,118,34,419,Energetic,Productive
14,81,88,107,448,Neutral,Leisure
108,23,238,1,415,Tired,Leisure
33,30,147,30,360,Tired,Leisure
19,46,183,81,306,Energetic,Leisure
126,90,43,57,397,Energetic,Productive
180,21,190,14,362,Energetic,Leisure
87,23,14,123,325,Tired,Leisure
155,55,189,151,454,Happy,Leisure
67,5,157,138,327,Sad,Leisure
85,40,236,95,465,Happy,Leisure
172,62,20,119,442,Tired,Productive
9,29,32,128,444,Happy,Leisure
156,31,180,63,389,Neutral,Leisure
13,42,150,94,450,Neutral,Leisure
162,52,133,50,449,Tired,Productive
24,10,147,108,413,Energetic,Leisure
42,54,36,139,450,Happy,Leisure
10,63,182,75,369,Neutral,Leisure
84,48,172,76,442,Neutral,Leisure
70,16,29,174,303,Tired,Leisure
172,81,175,46,427,Tired,Productive
71,48,52,48,469,Energetic,Productive
93,74,166,49,391,Tired,Leisure
77,39,9,87,327,Neutral,Productive
18,73,146,38,424,Happy,Leisure
55,83,84,115,374,Sad,Leisure
30,67,52,30,439,Sad,Productive
3,53,0,151,451,Neutral,Leisure
40,25,58,11,476,Happy,Leisure
152,61,68,131,438,Neutral,Productive
116,46,15,28,325,Energetic,Productive
106,12,132,144,337,Neutral,Leisure
121,3,207,43,317,Neutral,Leisure
132,23,125,43,332,Sad,Leisure
69,17,97,168,397,Happy,Leisure
7,82,32,65,399,Neutral,Leisure
86,64,158,77,402,Energetic,Leisure
11,74,104,71,438,Neutral,Leisure
38,74,178,9,462,Neutral,Leisure
152,89,158,112,403,Happy,Leisure
148,39,110,138,330,Neutral,Leisure
111,79,117,96,343,Tired,Leisure
127,78,203,24,315,Neutral,Leisure
23,16,231,45,370,Energetic,Leisure
66,57,196,91,332,Tired,Leisure
17,41,127,102,459,Energetic,Leisure
83,28,133,171,317,Happy,Leisure
12,72,223,16,396,Sad,Leisure
170,20,170,71,441,Happy,Leisure
50,85,94,26,421,Happy,Productive
63,58,200,27,375,Happy,Leisure
28,10,26,159,363,Happy,Leisure
160,57,104,156,408,Happy,Leisure
17,17,197,40,446,Sad,Leisure
75,63,39,45,361,Tired,Productive
75,48,106,146,399,Energetic,Leisure
35,64,78,165,329,Tired,Leisure
151,9,128,11,321,Tired,Productive
10,40,84,9,309,Neutral,Leisure
7,54,95,91,340,Sad,Leisure
20,30,92,80,364,Happy,Leisure
89,83,165,82,445,Sad,Leisure
142,76,152,63,382,Neutral,Productive
7,73,39,84,352,Happy,Leisure
153,52,32,96,364,Neutral,Productive
59,31,164,138,459,Neutral,Leisure
98,19,131,79,381,Neutral,Leisure
77,74,124,36,331,Neutral,Leisure
143,28,15,19,425,Energetic,Productive
33,88,131,129,376,Sad,Leisure
72,49,112,48,415,Neutral,Leisure
61,66,65,15,410,Happy,Productive
137,22,15,54,352,Happy,Productive
37,25,20,152,455,Tired,Leisure
127,55,18,36,350,Neutral,Productive
110,52,183,153,323,Happy,Leisure
167,72,139,134,476,Tired,Leisure
62,73,6,68,474,Neutral,Productive
9,58,112,27,468,Neutral,Leisure
180,48,173,66,328,Tired,Leisure
7,55,112,130,339,Happy,Leisure
135,80,36,153,382,Sad,Productive
46,23,197,102,476,Energetic,Leisure
116,74,96,10,302,Tired,Productive
17,83,132,168,480,Happy,Leisure
62,31,147,143,424,Happy,Leisure
71,90,6,4,467,Neutral,Productive
93,30,101,107,429,Sad,Leisure
71,3,212,118,331,Neutral,Leisure
55,24,120,157,324,Happy,Leisure
1,16,236,112,419,Energetic,Leisure
48,13,230,46,306,Tired,Leisure
154,12,118,113,309,Happy,Leisure
27,4,220,93,317,Tired,Leisure
48,38,25,24,480,Sad,Productive
77,60,185,164,384,Energetic,Leisure
88,31,77,175,442,Sad,Leisure
175,48,185,139,464,Neutral,Leisure
14,69,195,64,332,Tired,Leisure
78,37,94,63,330,Neutral,Leisure
90,64,223,104,389,Neutral,Leisure
142,3,138,162,357,Sad,Leisure
8,7,164,51,391,Neutral,Leisure
34,7,223,145,426,Tired,Leisure
10,75,187,33,479,Sad,Leisure
66,81,82,43,445,Tired,Productive
91,23,206,40,441,Neutral,Leisure
165,52,77,56,343,Sad,Productive
1,86,35,28,409,Neutral,Productive
82,68,240,139,345,Happy,Leisure
47,89,46,99,420,Happy,Leisure
158,39,34,15,449,Energetic,Productive
112,26,169,11,373,Tired,Leisure
113,44,117,155,368,Happy,Leisure
164,63,19,77,324,Tired,Productive
57,79,152,87,301,Tired,Leisure
159,82,158,56,460,Sad,Productive
178,3,100,24,391,Energetic,Productive
19,10,148,33,420,Neutral,Leisure
8,60,137,24,376,Tired,Leisure
68,63,142,117,355,Happy,Leisure
28,76,70,142,343,Sad,Leisure
41,60,202,125,351,Sad,Leisure
35,63,150,72,411,Neutral,Leisure
16,52,145,146,347,Energetic,Leisure
159,14,127,10,327,Neutral,Productive
175,78,168,36,479,Sad,Productive
11,58,60,106,434,Happy,Leisure
138,0,55,167,390,Happy,Leisure
149,64,89,156,329,Energetic,Leisure
162,79,45,24,312,Neutral,Productive
79,88,153,178,458,Neutral,Leisure
65,58,19,23,414,Happy,Productive
139,70,154,170,314,Sad,Leisure
155,35,47,11,361,Happy,Productive
86,21,220,169,317,Neutral,Leisure
15,59,98,106,426,Happy,Leisure
70,45,73,77,324,Energetic,Leisure
100,61,110,50,360,Sad,Productive
68,57,50,142,427,Happy,Leisure
166,33,11,101,320,Sad,Productive
22,80,23,36,433,Neutral,Productive
98,80,210,148,479,Happy,Leisure
18,7,160,92,480,Sad,Leisure
12,6,133,121,401,Sad,Leisure
97,46,147,1,313,Sad,Leisure
172,12,127,60,449,Sad,Leisure
117,75,189,46,331,Neutral,Leisure
40,34,32,145,311,Energetic,Leisure
93,47,63,33,339,Tired,Productive
175,35,15,11,474,Sad,Productive
154,33,240,77,475,Neutral,Leisure
6,53,123,136,362,Neutral,Leisure
89,52,148,157,324,Sad,Leisure
26,21,74,88,442,Happy,Leisure
84,32,119,89,302,Happy,Leisure
161,59,232,1,360,Tired,Leisure
85,10,146,68,456,Tired,Leisure
2,51,93,173,421,Neutral,Leisure
136,31,148,108,373,Tired,Leisure
123,57,110,77,402,Neutral,Leisure
72,71,42,102,327,Happy,Leisure
152,31,130,98,436,Sad,Leisure
173,74,152,4,308,Sad,Productive
37,90,201,48,343,Happy,Leisure
143,89,118,74,367,Tired,Productive
65,78,130,39,391,Energetic,Leisure
50,63,209,2,388,Neutral,Leisure
94,23,145,57,446,Energetic,Leisure
141,78,198,91,330,Energetic,Leisure
63,48,98,146,420,Tired,Leisure
54,6,224,166,405,Sad,Leisure
19,37,138,12,347,Tired,Leisure
51,82,111,98,300,Happy,Leisure
150,62,65,8,460,Neutral,Productive
71,16,201,66,354,Energetic,Leisure
96,2,149,125,380,Sad,Leisure
13,58,90,12,448,Sad,Leisure
95,67,75,152,346,Sad,Leisure
139,24,224,0,440,Energetic,Leisure
93,42,228,147,338,Tired,Leisure
92,42,199,133,468,Sad,Leisure
84,25,226,85,395,Happy,Leisure
61,85,225,63,306,Tired,Leisure
170,12,127,12,350,Energetic,Productive
30,11,239,56,383,Tired,Leisure
152,20,223,96,452,Neutral,Leisure
158,61,128,67,419,Energetic,Productive
1,78,212,34,413,Sad,Leisure
45,46,81,82,323,Neutral,Leisure
19,90,62,143,420,Tired,Leisure
162,83,221,27,453,Happy,Leisure
22,35,62,31,350,Tired,Leisure
163,39,48,59,455,Energetic,Productive
89,28,141,148,366,Neutral,Leisure
154,82,14,108,335,Energetic,Productive
101,15,140,120,455,Energetic,Leisure
23,32,238,9,451,Happy,Leisure
17,39,97,159,430,Sad,Leisure
168,60,196,124,425,Tired,Leisure
0,74,79,3,441,Happy,Leisure
61,56,56,95,312,Happy,Leisure
115,37,9,66,390,Neutral,Productive
143,46,25,32,306,Energetic,Productive
80,42,106,132,302,Neutral,Leisure
114,74,39,129,339,Tired,Productive
117,81,60,12,409,Sad,Productive
48,14,64,55,471,Neutral,Leisure
141,82,45,84,327,Happy,Productive
65,24,235,133,455,Neutral,Leisure
111,5,22,17,448,Tired,Productive
178,52,44,78,317,Happy,Productive
107,68,144,74,341,Neutral,Leisure
90,23,234,136,389,Tired,Leisure
180,56,58,151,318,Happy,Productive
25,89,19,99,302,Tired,Leisure
168,83,4,49,467,Neutral,Productive
77,21,130,81,404,Neutral,Leisure
127,5,161,134,373,Tired,Leisure
133,41,146,50,348,Energetic,Leisure
90,63,58,10,360,Energetic,Productive
99,63,177,20,477,Energetic,Leisure
81,72,91,76,312,Energetic,Leisure
41,70,42,90,306,Energetic,Leisure
76,82,205,180,366,Energetic,Leisure
75,74,29,96,401,Neutral,Productive
7,7,54,98,339,Neutral,Leisure
92,88,24,50,301,Happy,Productive
131,19,67,52,463,Energetic,Productive
128,51,22,162,359,Tired,Leisure
73,8,159,22,460,Happy,Leisure
138,33,182,104,384,Neutral,Leisure
57,70,199,28,455,Neutral,Leisure
150,5,182,44,428,Neutral,Leisure
86,38,16,74,353,Sad,Productive
16,22,108,94,447,Energetic,Leisure
35,77,239,12,365,Sad,Leisure
115,90,182,102,373,Tired,Leisure
167,33,225,146,365,Neutral,Leisure
19,89,216,47,407,Sad,Leisure
55,43,97,80,317,Neutral,Leisure
66,46,122,177,358,Neutral,Leisure
19,8,2,34,411,Tired,Leisure
109,77,117,113,309,Energetic,Leisure
98,71,127,134,304,Neutral,Leisure
150,58,33,59,344,Neutral,Productive
97,68,104,174,415,Tired,Leisure
87,84,157,18,441,Happy,Leisure
54,0,224,158,419,Happy,Leisure
1,52,217,176,329,Sad,Leisure
83,67,8,84,471,Sad,Productive
147,64,114,13,411,Sad,Productive
177,50,164,126,415,Energetic,Leisure
111,45,157,175,453,Neutral,Leisure
172,65,85,63,437,Happy,Productive
20,5,164,48,318,Neutral,Leisure
172,28,175,161,368,Tired,Leisure
179,16,109,89,420,Neutral,Leisure
154,5,23,107,421,Happy,Productive
33,15,53,39,371,Tired,Leisure
112,62,52,65,427,Neutral,Productive
44,89,86,161,371,Energetic,Leisure
171,59,117,119,396,Energetic,Leisure
61,18,63,78,440,Happy,Leisure
89,31,201,22,365,Energetic,Leisure
