study_minutes,workout_minutes,entertainment_minutes,scrolling_minutes,sleep_minutes,mood,label
66,31,172,134,460,Neutral,Leisure
175,65,70,79,331,Tired,Productive
148,47,79,56,474,Happy,Productive
70,59,191,175,397,Neutral,Leisure
171,18,123,45,353,Happy,Productive
103,70,112,113,479,Neutral,Leisure
165,47,236,31,375,Energetic,Leisure
130,61,179,151,432,Energetic,Leisure
107,86,225,52,475,Neutral,Leisure
145,18,45,3,338,Energetic,Productive
12,72,14,22,405,Sad,Productive
24,30,186,118,395,Tired,Leisure
85,7,150,174,475,Sad,Leisure
177,88,113,165,311,Tired,Leisure
149,11,9,93,318,Tired,Productive
180,48,108,74,311,Neutral,Productive
53,31,125,147,355,Energetic,Leisure
131,83,184,115,425,Neutral,Leisure
108,71,145,104,300,Neutral,Leisure
116,27,153,169,302,Tired,Leisure
124,23,222,40,406,Tired,Leisure
95,54,128,83,386,Neutral,Leisure
174,2,182,71,432,Tired,Leisure
47,0,24,24,305,Happy,Leisure
115,82,218,114,473,Neutral,Leisure
16,86,129,67,403,Neutral,Leisure
64,8,150,134,453,Neutral,Leisure
37,64,114,93,444,Tired,Leisure
104,29,1,94,468,Neutral,Productive
56,76,129,100,416,Tired,Leisure
126,4,221,32,306,Energetic,Leisure
129,64,200,23,346,Happy,Leisure
106,57,48,21,367,Happy,Productive
81,76,232,128,347,Happy,Leisure
129,50,26,74,340,Happy,Productive
51,82,13,143,410,Energetic,Leisure
39,32,81,12,407,Sad,Leisure
138,55,139,147,423,Sad,Leisure
88,80,64,136,349,Energetic,Leisure
107,33,56,88,324,Energetic,Leisure
78,76,132,52,376,Sad,Leisure
63,86,24,136,430,Neutral,Leisure
62,83,201,40,430,Energetic,Leisure
167,48,174,88,416,Happy,Leisure
106,12,193,2,429,Neutral,Leisure
39,0,55,126,403,Sad,Leisure
11,42,140,135,307,Neutral,Leisure
4,7,210,3,461,Tired,Leisure
69,46,106,158,322,Neutral,Leisure
99,33,66,28,390,Sad,Productive
138,64,47,47,382,Neutral,Productive
106,13,58,97,431,Sad,Leisure
104,52,29,168,300,Neutral,Leisure
61,21,173,57,365,Energetic,Leisure
92,42,67,83,464,Tired,Leisure
138,43,23,150,472,Happy,Productive
104,49,236,179,479,Neutral,Leisure
62,75,89,83,470,Neutral,Leisure
42,36,37,168,342,Neutral,Leisure
108,83,63,50,374,Neutral,Productive
9,66,53,120,474,Tired,Leisure
143,60,35,49,367,Energetic,Productive
67,74,1,94,477,Sad,Productive
175,80,171,129,435,Energetic,Leisure
126,31,220,164,428,Neutral,Leisure
21,52,62,170,320,Sad,Leisure
91,19,167,62,420,Tired,Leisure
46,49,109,32,370,Energetic,Leisure
57,48,54,138,470,Energetic,Leisure
54,85,164,31,437,Energetic,Leisure
10,26,41,157,379,Neutral,Leisure
75,59,110,62,434,Happy,Leisure
125,64,25,72,411,Sad,Productive
121,57,167,5,329,Sad,Productive
99,50,98,140,462,Tired,Leisure
79,82,155,21,457,Neutral,Leisure
56,27,236,15,304,Neutral,Leisure
163,60,70,41,372,Happy,Productive
107,15,12,38,327,Tired,Productive
81,6,199,124,428,Happy,Leisure
100,53,214,54,380,Neutral,Leisure
163,77,198,78,370,Tired,Leisure
155,58,148,22,455,Sad,Productive
12,42,23,89,302,Tired,Leisure
8,26,109,81,368,Neutral,Leisure
20,9,137,40,328,Energetic,Leisure
56,48,48,160,317,Neutral,Leisure
52,61,30,5,391,Neutral,Productive
64,25,10,156,402,Tired,Leisure
129,9,17,135,337,Sad,Leisure
120,78,107,49,478,Happy,Productive
43,29,213,162,413,Happy,Leisure
70,28,130,63,459,Sad,Leisure
49,1,68,92,438,Tired,Leisure
70,77,110,24,372,Energetic,Productive
61,0,89,67,348,Energetic,Leisure
18,21,191,26,359,Energetic,Leisure
25,17,185,37,400,Energetic,Leisure
126,89,64,139,434,Sad,Productive
90,49,28,34,431,Energetic,Productive
137,84,125,176,479,Happy,Leisure
168,4,30,73,331,Happy,Productive
150,39,151,39,372,Happy,Leisure
63,51,120,67,384,Neutral,Leisure
3,23,89,152,308,Tired,Leisure
106,31,233,174,474,Neutral,Leisure
21,12,136,98,397,Happy,Leisure
70,0,67,163,376,Tired,Leisure
80,2,10,124,306,Neutral,Leisure
36,84,15,128,432,Tired,Leisure
96,78,25,175,394,Neutral,Leisure
122,22,97,0,410,Energetic,Productive
6,39,97,21,336,Tired,Leisure
55,25,76,1,468,Happy,Productive
142,14,161,154,436,Sad,Leisure
79,23,54,33,307,Happy,Productive
90,22,207,58,403,Happy,Leisure
155,44,190,15,378,Neutral,Leisure
86,64,45,3,423,Energetic,Productive
39,82,49,64,311,Energetic,Productive
113,42,220,162,303,Sad,Leisure
33,72,60,84,424,Tired,Leisure
167,22,168,165,421,Happy,Leisure
101,82,4,2,342,Tired,Productive
132,68,32,19,477,Sad,Productive
97,33,92,40,323,Sad,Leisure
115,19,184,111,329,Energetic,Leisure
143,78,173,105,338,Sad,Leisure
57,32,3,44,418,Tired,Productive
131,35,124,42,352,Energetic,Leisure
57,69,24,2,455,Happy,Productive
99,44,199,39,328,Happy,Leisure
119,14,120,122,434,Tired,Leisure
145,4,96,139,441,Happy,Leisure
77,1,173,7,305,Neutral,Leisure
129,38,9,35,361,Energetic,Productive
4,24,202,59,449,Neutral,Leisure
129,39,209,157,337,Neutral,Leisure
48,16,117,129,385,Neutral,Leisure
63,55,216,75,300,Tired,Leisure
146,9,234,72,313,Tired,Leisure
150,9,158,172,402,Happy,Leisure
7,37,5,105,360,Sad,Leisure
4,71,203,128,308,Sad,Leisure
167,30,214,10,405,Sad,Leisure
5,81,166,9,465,Neutral,Leisure
37,36,7,149,347,Neutral,Leisure
56,5,188,66,466,Sad,Leisure
149,40,70,42,364,Neutral,Productive
136,0,208,89,427,Tired,Leisure
135,4,74,36,414,Neutral,Productive
156,43,216,35,416,Energetic,Leisure
141,28,38,4,470,Sad,Productive
4,14,221,174,342,Neutral,Leisure
14,87,137,129,450,Neutral,Leisure
82,48,149,71,451,Happy,Leisure
125,54,180,29,322,Energetic,Leisure
145,24,136,66,319,Happy,Leisure
83,25,47,66,339,Neutral,Leisure
129,66,52,106,473,Tired,Productive
20,29,40,47,380,Neutral,Leisure
156,14,228,40,412,Sad,Leisure
74,68,234,16,331,Tired,Leisure
121,18,44,8,397,Sad,Productive
130,55,169,169,401,Happy,Leisure
123,48,104,172,472,Sad,Leisure
28,14,216,16,462,Energetic,Leisure
83,42,235,147,401,Happy,Leisure
131,84,200,7,411,Happy,Productive
167,44,190,170,312,Energetic,Leisure
105,70,160,24,348,Happy,Leisure
123,10,154,67,322,Energetic,Leisure
167,89,182,23,463,Neutral,Productive
124,16,12,36,450,Happy,Productive
56,15,168,38,468,Happy,Leisure
81,61,44,137,354,Neutral,Leisure
32,82,111,76,402,Neutral,Leisure
175,79,92,36,426,Energetic,Productive
26,57,62,44,336,Energetic,Leisure
83,79,186,113,432,Neutral,Leisure
146,16,128,24,301,Happy,Productive
45,9,95,20,474,Sad,Leisure
27,55,200,124,370,Happy,Leisure
11,50,224,83,372,Neutral,Leisure
55,46,127,87,365,Energetic,Leisure
96,32,130,24,408,Energetic,Leisure
11,88,140,91,303,Sad,Leisure
149,79,50,129,347,Energetic,Productive
57,76,110,110,325,Neutral,Leisure
135,57,26,11,459,Energetic,Productive
173,74,128,61,407,Sad,Productive
7,51,133,113,337,Energetic,Leisure
78,46,157,104,369,Neutral,Leisure
34,48,145,43,381,Happy,Leisure
37,27,49,15,380,Energetic,Leisure
119,14,203,42,471,Sad,Leisure
115,78,61,78,455,Tired,Productive
124,79,233,67,346,Happy,Leisure
167,85,107,7,349,Neutral,Productive
28,30,198,97,399,Energetic,Leisure
75,88,196,159,302,Neutral,Leisure
136,80,52,36,304,Neutral,Productive
57,20,61,36,342,Happy,Leisure
74,50,155,64,434,Neutral,Leisure
63,13,101,100,349,Sad,Leisure
68,58,41,71,442,Sad,Productive
42,51,215,36,385,Neutral,Leisure
87,71,42,68,329,Energetic,Productive
170,10,188,64,423,Energetic,Leisure
105,5,96,33,410,Energetic,Leisure
144,39,188,72,338,Sad,Leisure
171,87,106,134,305,Happy,Productive
63,65,63,92,340,Neutral,Leisure
32,10,1,41,454,Sad,Leisure
100,80,201,180,445,Happy,Leisure
105,0,4,164,327,Neutral,Leisure
88,23,234,63,468,Neutral,Leisure
27,46,159,40,316,Sad,Leisure
170,4,203,163,442,Sad,Leisure
146,61,28,14,366,Tired,Productive
177,25,140,96,340,Neutral,Leisure
153,67,8,57,390,Neutral,Productive
133,45,97,89,305,Energetic,Leisure
84,39,119,71,477,Neutral,Leisure
163,53,217,29,435,Energetic,Leisure
40,67,132,121,464,Energetic,Leisure
153,16,63,80,443,Happy,Productive
69,42,72,118,440,Neutral,Leisure
156,24,139,76,432,Happy,Leisure
89,42,172,164,441,Neutral,Leisure
100,88,171,44,371,Sad,Leisure
139,81,151,32,417,Neutral,Productive
61,75,60,131,351,Sad,Leisure
102,84,106,104,341,Sad,Leisure
65,0,175,150,459,Energetic,Leisure
150,39,171,133,358,Happy,Leisure
28,87,19,116,410,Happy,Leisure
157,48,165,74,301,Happy,Leisure
69,79,2,139,361,Happy,Productive
117,43,205,10,414,Sad,Leisure
72,59,138,2,440,Energetic,Leisure
153,48,55,83,458,Sad,Productive
138,76,214,101,340,Neutral,Leisure
149,17,18,26,476,Sad,Productive
97,79,126,21,413,Tired,Productive
86,61,147,16,319,Sad,Leisure
175,84,130,157,310,Energetic,Leisure
0,63,133,135,478,Sad,Leisure
69,82,29,153,376,Energetic,Leisure
141,54,210,142,408,Energetic,Leisure
87,33,54,101,300,Neutral,Leisure
23,67,43,123,353,Happy,Leisure
152,54,65,109,355,Neutral,Productive
87,30,52,152,341,Neutral,Leisure
116,85,236,24,472,Happy,Leisure
178,50,216,27,424,Energetic,Leisure
48,24,108,174,355,Tired,Leisure
170,29,119,123,339,Sad,Leisure
151,52,29,142,463,Neutral,Productive
31,26,80,70,324,Tired,Leisure
171,83,18,154,304,Happy,Productive
57,87,20,91,405,Energetic,Productive
174,13,4,95,467,Energetic,Productive
70,20,164,117,391,Sad,Leisure
75,40,119,79,466,Energetic,Leisure
42,54,169,162,367,Neutral,Leisure
12,60,12,3,418,Tired,Productive
84,88,181,153,474,Tired,Leisure
46,22,191,158,425,Happy,Leisure
8,22,168,103,413,Energetic,Leisure
33,22,181,21,402,Happy,Leisure
63,19,57,17,476,Happy,Productive
22,14,104,17,344,Energetic,Leisure
35,36,27,75,354,Neutral,Leisure
156,33,105,80,354,Happy,Productive
11,87,151,43,303,Sad,Leisure
8,10,45,109,405,Neutral,Leisure
93,27,197,1,376,Neutral,Leisure
65,41,0,50,387,Sad,Productive
136,31,235,23,331,Sad,Leisure
125,81,24,156,374,Energetic,Productive
124,18,124,102,424,Happy,Leisure
57,46,92,53,386,Sad,Leisure
3,90,116,110,330,Energetic,Leisure
63,70,108,38,449,Energetic,Leisure
162,29,77,118,430,Energetic,Leisure
52,18,106,40,453,Happy,Leisure
171,5,186,119,374,Energetic,Leisure
149,77,229,34,300,Tired,Leisure
8,1,157,166,387,Neutral,Leisure
15,67,101,4,408,Sad,Leisure
83,54,169,143,367,Sad,Leisure
56,52,215,78,457,Sad,Leisure
59,86,16,12,456,Sad,Productive
164,35,88,138,342,Energetic,Leisure
104,75,147,78,461,Tired,Leisure
29,73,130,48,386,Happy,Leisure
178,68,99,106,372,Energetic,Productive
86,33,82,155,352,Neutral,Leisure
13,12,107,74,480,Tired,Leisure
172,23,113,173,450,Happy,Leisure
104,14,18,124,419,Tired,Leisure
53,31,117,168,463,Sad,Leisure
7,88,47,104,390,Neutral,Leisure
43,80,188,84,303,Energetic,Leisure
157,86,199,90,344,Happy,Leisure
120,16,42,87,448,Energetic,Productive
149,60,62,31,443,Neutral,Productive
127,31,228,97,431,Neutral,Leisure
108,26,169,2,305,Sad,Leisure
29,62,68,102,466,Happy,Leisure
24,1,88,28,474,Happy,Leisure
60,48,141,55,408,Happy,Leisure
39,52,125,94,444,Happy,Leisure
21,5,127,34,324,Tired,Leisure
43,34,185,55,350,Happy,Leisure
120,52,154,34,427,Sad,Leisure
24,26,91,57,437,Energetic,Leisure
57,14,223,47,477,Sad,Leisure
94,17,162,135,304,Tired,Leisure
118,23,107,22,420,Happy,Productive
148,43,113,157,325,Neutral,Leisure
41,35,72,60,307,Sad,Leisure
154,8,207,170,362,Tired,Leisure
176,77,151,118,308,Neutral,Leisure
111,30,3,7,432,Energetic,Productive
118,76,201,114,360,Tired,Leisure
177,40,73,138,456,Sad,Productive
9,42,195,116,409,Neutral,Leisure
14,43,29,51,415,Energetic,Leisure
130,20,88,146,464,Happy,Leisure
129,1,54,138,310,Energetic,Leisure
79,62,85,139,307,Happy,Leisure
144,82,55,37,349,Energetic,Productive
1,3,234,9,406,Energetic,Leisure
1,39,20,14,451,Sad,Productive
18,25,90,62,385,Neutral,Leisure
79,17,108,60,467,Neutral,Leisure
101,69,135,29,377,Energetic,Productive
78,74,55,112,391,Sad,Leisure
112,12,52,133,445,Tired,Leisure
20,50,160,54,383,Happy,Leisure
23,1,14,113,473,Sad,Leisure
171,19,126,56,400,Tired,Productive
42,44,155,83,404,Happy,Leisure
35,37,163,101,434,Tired,Leisure
45,76,118,67,387,Tired,Leisure
62,19,156,147,350,Tired,Leisure
92,41,117,148,419,Happy,Leisure
32,21,72,56,301,Energetic,Leisure
172,81,0,32,458,Tired,Productive
19,29,222,83,417,Happy,Leisure
117,56,13,100,425,Neutral,Productive
138,42,56,144,363,Energetic,Leisure
110,51,11,162,306,Sad,Leisure
42,12,12,23,302,Neutral,Productive
162,83,96,10,426,Sad,Productive
157,62,85,91,323,Energetic,Productive
153,71,119,100,317,Sad,Productive
99,13,219,164,368,Energetic,Leisure
18,19,49,38,449,Sad,Leisure
15,89,89,179,414,Neutral,Leisure
174,48,215,176,317,Tired,Leisure
23,4,67,100,472,Energetic,Leisure
18,52,182,136,401,Tired,Leisure
0,46,6,124,459,Sad,Leisure
116,72,138,48,407,Sad,Productive
1,35,168,156,389,Sad,Leisure
82,20,37,2,338,Happy,Productive
167,28,97,80,401,Happy,Productive
135,71,55,161,464,Happy,Leisure
144,59,195,82,382,Neutral,Leisure
179,46,227,12,342,Neutral,Leisure
63,35,16,143,310,Energetic,Leisure
138,30,155,56,309,Sad,Leisure
154,80,107,90,340,Tired,Productive
7,13,137,54,383,Energetic,Leisure
116,42,182,24,476,Happy,Leisure
17,38,24,20,387,Energetic,Productive
99,12,138,9,425,Sad,Leisure
165,6,134,36,373,Happy,Productive
131,50,235,171,326,Energetic,Leisure
65,25,177,101,342,Tired,Leisure
171,43,166,178,438,Neutral,Leisure
171,44,97,59,331,Happy,Productive
51,81,25,179,384,Neutral,Leisure
161,15,15,133,328,Happy,Productive
129,35,194,92,460,Neutral,Leisure
162,79,92,163,418,Happy,Leisure
105,70,95,6,403,Neutral,Productive
93,35,69,34,423,Neutral,Productive
130,4,81,50,462,Sad,Productive
23,66,122,167,300,Sad,Leisure
8,14,106,17,317,Happy,Leisure
57,41,132,74,466,Neutral,Leisure
56,75,167,53,326,Tired,Leisure
96,32,78,13,377,Sad,Productive
21,15,182,147,315,Tired,Leisure
53,72,69,100,467,Neutral,Leisure
150,69,178,29,454,Happy,Productive
71,81,226,169,376,Sad,Leisure
45,7,153,45,444,Energetic,Leisure
136,42,154,74,378,Neutral,Leisure
87,76,185,126,312,Neutral,Leisure
40,82,64,161,349,Neutral,Leisure
178,28,3,86,466,Neutral,Productive
141,9,132,162,462,Sad,Leisure
42,30,239,158,315,Neutral,Leisure
131,26,103,148,432,Happy,Leisure
56,18,91,148,446,Happy,Leisure
60,83,228,164,445,Sad,Leisure
85,18,231,80,366,Neutral,Leisure
131,10,38,171,443,Tired,Leisure
117,13,41,95,393,Sad,Leisure
131,73,36,99,386,Energetic,Productive
123,66,214,8,454,Happy,Leisure
118,62,79,10,411,Energetic,Productive
154,69,56,77,301,Energetic,Productive
18,70,232,130,332,Happy,Leisure
25,21,8,144,449,Energetic,Leisure
36,47,113,1,467,Energetic,Leisure
165,84,94,147,452,Sad,Productive
83,36,53,28,410,Sad,Productive
153,18,127,148,472,Neutral,Leisure
30,72,164,50,458,Neutral,Leisure
148,66,41,71,451,Energetic,Productive
90,43,197,174,345,Tired,Leisure
97,70,93,52,376,Happy,Productive
72,52,195,165,343,Sad,Leisure
93,49,113,101,322,Happy,Leisure
178,22,90,165,448,Energetic,Leisure
17,7,67,109,300,Sad,Leisure
152,66,144,143,317,Sad,Leisure
27,28,39,66,314,Sad,Leisure
136,90,219,156,353,Energetic,Leisure
4,32,224,77,431,Neutral,Leisure
29,35,188,141,457,Tired,Leisure
163,83,196,8,407,Tired,Productive
133,33,70,30,436,Energetic,Productive
57,29,139,88,433,Tired,Leisure
117,24,158,123,389,Neutral,Leisure
24,50,154,23,391,Happy,Leisure
87,34,231,26,314,Tired,Leisure
133,15,146,171,429,Happy,Leisure
153,46,183,28,313,Energetic,Leisure
48,29,15,163,370,Neutral,Leisure
14,16,150,19,383,Happy,Leisure
46,3,218,117,353,Sad,Leisure
155,16,74,97,435,Happy,Leisure
136,86,195,165,456,Sad,Leisure
69,15,240,40,390,Happy,Leisure
60,17,119,6,397,Neutral,Leisure
13,12,87,122,418,Tired,Leisure
57,15,56,33,464,Tired,Leisure
25,47,193,53,316,Tired,Leisure
17,15,136,162,331,Happy,Leisure
78,22,179,129,373,Sad,Leisure
33,84,186,161,400,Happy,Leisure
73,20,125,47,461,Happy,Leisure
43,63,235,77,351,Neutral,Leisure
33,34,89,24,466,Neutral,Leisure
118,27,146,10,427,Tired,Leisure
40,44,134,166,383,Tired,Leisure
29,33,237,45,413,Tired,Leisure
37,71,81,22,413,Sad,Productive
79,24,85,148,331,Neutral,Leisure
102,65,58,84,409,Sad,Productive
41,21,166,9,321,Neutral,Leisure
27,64,5,2,471,Neutral,Productive
65,72,235,28,420,Neutral,Leisure
22,83,120,112,314,Sad,Leisure
162,60,126,11,474,Tired,Productive
17,65,19,39,334,Happy,Productive
103,55,240,127,311,Neutral,Leisure
57,2,41,100,319,Happy,Leisure
108,58,149,30,363,Tired,Leisure
6,27,216,48,419,Tired,Leisure
175,65,46,94,477,Tired,Productive
119,7,57,126,313,Neutral,Leisure
59,64,69,163,368,Happy,Leisure
122,64,112,127,369,Energetic,Leisure
93,35,92,42,380,Neutral,Leisure
130,30,12,20,389,Sad,Productive
177,34,21,75,441,Happy,Productive
59,7,212,103,459,Neutral,Leisure
113,80,222,9,425,Energetic,Leisure
38,26,52,72,313,Energetic,Leisure
23,62,208,180,441,Sad,Leisure
96,53,146,109,479,Happy,Leisure
93,71,97,170,328,Happy,Leisure
100,49,233,133,450,Neutral,Leisure
115,14,64,81,416,Energetic,Leisure
171,2,226,40,447,Neutral,Leisure
89,64,132,157,393,Tired,Leisure
68,44,58,42,413,Happy,Productive
54,76,82,125,371,Neutral,Leisure
156,42,212,166,475,Tired,Leisure
21,61,218,113,358,Tired,Leisure
68,26,47,146,420,Neutral,Leisure
180,54,119,168,396,Neutral,Leisure
14,11,139,101,315,Happy,Leisure
16,4,190,100,413,Sad,Leisure
142,84,51,137,372,Neutral,Productive
148,35,186,56,477,Energetic,Leisure
55,8,227,115,379,Happy,Leisure
42,30,27,80,447,Neutral,Leisure
100,77,231,93,378,Tired,Leisure
147,28,73,133,377,Sad,Leisure
21,65,189,38,336,Sad,Leisure
167,52,195,142,327,Sad,Leisure
9,27,112,172,466,Neutral,Leisure
47,31,201,32,366,Happy,Leisure
54,45,239,12,399,Tired,Leisure
63,2,147,6,454,Sad,Leisure
15,67,42,61,340,Happy,Leisure
75,3,20,14,471,Neutral,Productive
26,88,20,171,409,Tired,Leisure
12,34,189,110,421,Energetic,Leisure
154,55,112,117,450,Energetic,Leisure
177,90,64,0,407,Tired,Productive
174,12,53,4,392,Neutral,Productive
140,4,63,17,480,Energetic,Productive
53,90,158,9,464,Happy,Leisure
101,42,144,93,479,Neutral,Leisure
19,42,149,135,474,Sad,Leisure
44,15,73,69,353,Tired,Leisure
89,25,52,87,312,Sad,Leisure
77,88,64,159,333,Tired,Leisure
0,87,57,139,380,Neutral,Leisure
97,18,55,123,441,Sad,Leisure
105,7,196,52,427,Happy,Leisure
157,30,168,129,330,Happy,Leisure
62,65,164,36,340,Energetic,Leisure
97,31,143,139,423,Energetic,Leisure
162,36,37,14,459,Happy,Productive
151,1,34,152,319,Neutral,Leisure
16,7,106,177,330,Tired,Leisure
88,27,55,67,401,Happy,Leisure
91,85,27,12,473,Sad,Productive
172,64,34,65,405,Energetic,Productive
129,39,205,117,383,Neutral,Leisure
15,84,129,62,358,Tired,Leisure
86,29,236,7,306,Sad,Leisure
160,88,153,34,355,Sad,Productive
122,86,113,116,323,Energetic,Leisure
128,13,143,1,357,Sad,Leisure
107,54,143,39,371,Happy,Leisure
175,56,26,120,415,Neutral,Productive
99,67,66,143,468,Happy,Leisure
98,86,119,148,458,Energetic,Leisure
47,10,93,147,418,Tired,Leisure
68,8,78,180,325,Happy,Leisure
106,24,13,25,310,Neutral,Productive
114,59,103,126,340,Tired,Leisure
50,6,31,118,426,Energetic,Leisure
157,80,222,84,382,Happy,Leisure
134,81,55,0,430,Tired,Productive
15,26,184,180,362,Tired,Leisure
66,58,128,143,335,Sad,Leisure
4,32,39,31,370,Neutral,Leisure
131,36,104,62,435,Happy,Productive
128,77,225,54,458,Energetic,Leisure
81,42,50,26,387,Energetic,Productive
67,38,199,12,471,Neutral,Leisure
56,2,36,19,369,Energetic,Productive
148,34,123,30,309,Happy,Productive
17,51,73,102,315,Tired,Leisure
130,11,65,65,381,Happy,Productive
26,20,231,126,324,Happy,Leisure
26,39,112,140,374,Neutral,Leisure
29,84,190,142,352,Energetic,Leisure
58,47,213,152,320,Sad,Leisure
111,2,141,64,422,Energetic,Leisure
131,44,10,180,333,Neutral,Leisure
149,77,231,44,363,Energetic,Leisure
141,19,142,97,389,Sad,Leisure
94,73,10,21,320,Energetic,Productive
43,23,142,163,448,Neutral,Leisure
56,5,72,89,333,Tired,Leisure
4,47,115,54,420,Tired,Leisure
13,85,225,56,444,Energetic,Leisure
180,88,227,59,333,Neutral,Leisure
99,14,115,146,464,Energetic,Leisure
79,2,53,174,440,Happy,Leisure
113,24,95,161,337,Energetic,Leisure
85,66,75,24,425,Sad,Productive
106,64,78,60,350,Happy,Productive
6,84,171,52,325,Tired,Leisure
73,56,24,22,414,Happy,Productive
141,7,159,148,475,Sad,Leisure
132,25,142,107,304,Energetic,Leisure
175,48,224,39,322,Sad,Leisure
124,46,72,131,302,Energetic,Leisure
32,29,66,138,437,Sad,Leisure
101,59,70,157,376,Sad,Leisure
56,70,132,169,468,Sad,Leisure
90,15,180,73,417,Happy,Leisure
167,48,30,71,466,Tired,Productive
169,1,126,151,332,Neutral,Leisure
47,63,40,53,311,Sad,Productive
170,11,55,97,402,Tired,Productive
162,13,198,80,348,Tired,Leisure
32,62,93,174,394,Sad,Leisure
117,56,181,115,416,Sad,Leisure
139,56,38,128,348,Sad,Productive
144,47,100,90,355,Tired,Productive
169,40,118,155,305,Neutral,Leisure
79,64,127,123,339,Sad,Leisure
121,77,200,34,374,Happy,Leisure
49,43,80,121,389,Energetic,Leisure
22,82,91,2,376,Tired,Productive
111,61,144,101,342,Energetic,Leisure
120,37,117,28,461,Happy,Productive
129,76,16,69,402,Energetic,Productive
26,57,184,82,304,Neutral,Leisure
42,40,154,9,436,Happy,Leisure
97,68,152,14,476,Tired,Leisure
179,11,38,102,463,Tired,Productive
60,64,104,142,455,Neutral,Leisure
22,50,38,23,440,Energetic,Productive
86,39,120,38,414,Sad,Leisure
108,29,196,59,378,Energetic,Leisure
40,28,110,117,341,Happy,Leisure
135,70,158,154,311,Neutral,Leisure
58,55,237,33,469,Tired,Leisure
54,12,19,75,459,Energetic,Leisure
44,53,159,17,312,Energetic,Leisure
150,19,66,128,329,Neutral,Leisure
12,64,180,10,359,Tired,Leisure
22,77,22,70,303,Sad,Productive
21,54,36,77,363,Tired,Leisure
92,18,154,45,306,Happy,Leisure
89,20,46,172,439,Energetic,Leisure
171,87,157,0,442,Happy,Productive
42,77,131,56,375,Energetic,Leisure
102,76,185,93,354,Energetic,Leisure
63,79,238,111,464,Neutral,Leisure
61,76,98,118,309,Tired,Leisure
26,37,142,91,461,Energetic,Leisure
39,4,15,30,380,Happy,Leisure
89,58,109,131,319,Energetic,Leisure
67,27,168,134,335,Tired,Leisure
